ID,credit.policy,purpose,int.rate,installment,annual_income,log.annual.inc,dti,fico,fico_category,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,int.rate.type
6141,1,debt_consolidation,0.1218,158.18,137057.0005,11.82815218,23.49,697,Good,5520.041667,24235,73.7,1,0,0,0,High
6142,1,debt_consolidation,0.1426,137.23,29999.99998,10.30895266,11.32,672,Good,1590.041667,2816,52.1,0,1,0,0,High
6143,1,debt_consolidation,0.1392,290.17,39999.99988,10.59663473,16.05,697,Good,1980.041667,13013,66.1,1,0,0,1,High
6144,1,all_other,0.074,62.12,59999.99993,11.00209984,10.04,757,Excellent,4351,3370,11.7,0,0,0,0,Low
6145,1,debt_consolidation,0.0859,189.67,26000.00008,10.16585182,9.45,762,Excellent,2850,21,0.1,0,0,0,0,Low
6146,1,debt_consolidation,0.1253,836.66,84000.00018,11.33857208,13.63,732,Excellent,6275.041667,25036,45.4,3,0,0,0,High
6147,1,debt_consolidation,0.16,534.4,39000.00019,10.57131693,13.91,667,Good,5460,21756,75.7,0,1,0,0,High
6148,1,all_other,0.1322,608.42,82000.00031,11.31447453,19.33,702,Excellent,4838.041667,4556,47,1,0,0,0,High
6149,1,educational,0.1253,251,54999.99977,10.91508846,4.49,697,Good,2610.041667,6644,44.9,1,0,0,0,High
6150,1,debt_consolidation,0.1253,267.74,29961.99997,10.30768519,19.22,692,Good,1950.041667,11664,60.7,0,0,0,0,High
6151,1,all_other,0.0894,285.95,48000.00001,10.77895629,16.35,737,Excellent,4050,9348,22.2,3,0,0,0,Low
6152,1,credit_card,0.1114,82.01,54999.99977,10.91508846,6.2,712,Excellent,2646.041667,6252,64.5,3,0,0,0,Low
6153,1,home_improvement,0.1253,669.33,170000.0007,12.04355372,3.43,717,Excellent,4380,3670,18.9,0,0,0,0,High
6154,1,all_other,0.1392,81.93,26400.00002,10.18111929,21,732,Excellent,7560,6704,98.6,1,0,0,1,High
6155,1,debt_consolidation,0.1322,236.61,89000.00011,11.39639165,14.25,687,Good,6960,19351,89.6,0,1,0,0,High
6156,1,home_improvement,0.1287,336.34,34999.99998,10.46310334,12.17,717,Excellent,2310.041667,5348,76.4,1,0,0,0,High
6157,1,all_other,0.1357,101.91,99999.9995,11.51292546,10.19,677,Good,1710,4041,87.8,2,0,0,0,High
6158,1,all_other,0.1531,835.57,72999.99999,11.19821472,13.78,682,Good,8700,15268,57.7,0,0,1,0,High
6159,1,major_purchase,0.1322,118.31,67999.99972,11.12726298,14.33,707,Excellent,3660,20870,96.2,0,0,0,0,High
6160,1,all_other,0.0859,316.11,54999.99977,10.91508846,13.85,752,Excellent,5910.041667,10862,28.5,2,0,0,0,Low
6161,1,all_other,0.1565,139.95,12999.99999,9.472704636,3.42,667,Good,1710,894,59.6,1,0,0,0,High
6162,1,all_other,0.0774,312.19,72000.00014,11.1844214,3.42,777,Excellent,9570.041667,11381,34.7,0,0,0,0,Low
6163,1,all_other,0.0894,285.95,33999.99988,10.4341158,4.91,737,Excellent,1860.041667,2354,24.5,0,0,0,0,Low
6164,1,all_other,0.1392,716.88,67999.99972,11.12726298,17.95,697,Good,4920.041667,14533,80.7,0,0,0,1,High
6165,1,credit_card,0.1426,638.09,99700.0004,11.50992096,17.26,682,Good,4230.041667,19780,48.8,0,0,0,0,High
6166,1,credit_card,0.0894,174.75,54000.00024,10.89673933,13.71,727,Excellent,2702.041667,5677,32.6,1,0,0,0,Low
6167,1,educational,0.0894,158.86,49999.99978,10.81977828,13.27,742,Excellent,2130,4676,18,0,0,0,0,Low
6168,1,all_other,0.1322,169.01,42000.00011,10.6454249,13.49,717,Excellent,3330.041667,14953,97.7,0,0,0,1,High
6169,1,debt_consolidation,0.1253,66.94,59999.99993,11.00209984,4.12,687,Good,3600,3021,18.1,1,0,0,0,High
6170,1,all_other,0.1218,66.6,49999.99978,10.81977828,14.83,692,Good,2250.041667,7975,67.6,1,0,0,0,High
6171,1,credit_card,0.1322,338.01,49999.99978,10.81977828,7.44,692,Good,2070,7408,31.9,2,0,0,0,High
6172,1,all_other,0.2086,94.02,45600.00021,10.727663,0.53,662,Good,2029.041667,2106,91.6,3,0,0,1,High
6173,1,home_improvement,0.1565,69.98,74999.99981,11.22524339,6.61,667,Good,2709.041667,0,0,1,0,0,0,High
6174,1,all_other,0.1287,168.17,36000.00009,10.49127422,18.23,682,Good,9600.041667,7790,82,3,0,0,0,High
6175,1,all_other,0.1287,336.34,24000.00002,10.08580911,8.45,697,Good,3750.041667,1303,18.4,0,1,0,0,High
6176,1,educational,0.1426,171.53,99999.9995,11.51292546,12.18,667,Good,2670.041667,28370,40.3,2,0,0,0,High
6177,1,all_other,0.1183,198.81,59999.99993,11.00209984,18.82,717,Excellent,5040,15638,93.1,1,0,0,1,Low
6178,1,debt_consolidation,0.1426,411.67,26000.00008,10.16585182,10.85,682,Good,1620.041667,9106,52.6,0,0,0,0,High
6179,1,credit_card,0.1218,666,81599.99992,11.30958454,9.79,727,Excellent,6000.041667,30611,81,2,0,0,0,High
6180,1,credit_card,0.1635,176.65,82639.99969,11.3222491,14.33,707,Excellent,5490,73241,98.5,0,0,0,0,High
6181,1,small_business,0.1531,870.39,79999.99971,11.28978191,0.81,797,Excellent,6510,3656,11.8,1,0,0,0,High
6182,1,credit_card,0.0894,158.86,92699.99986,11.43712375,15.02,732,Excellent,6212,83356,41.7,0,0,0,0,Low
6183,1,all_other,0.1426,614.94,84000.00018,11.33857208,16.57,697,Good,3720.041667,1887,94.3,0,0,0,0,High
6184,1,all_other,0.1218,106.56,33266.99988,10.41232119,19.84,697,Good,4620.041667,1568,71.3,2,0,1,0,High
6185,1,all_other,0.1183,99.41,80400.00039,11.29476946,23.67,697,Good,7380.041667,17829,66.3,3,0,0,1,Low
6186,1,all_other,0.0894,111.21,48000.00001,10.77895629,15.8,722,Excellent,3870.041667,10659,76.4,0,0,0,1,Low
6187,1,debt_consolidation,0.1496,554.32,105999.9997,11.57119437,9.87,692,Good,4500.041667,34896,87.5,2,0,0,0,High
6188,1,debt_consolidation,0.1774,720.42,135000.0003,11.81303006,19.85,672,Good,4080.041667,34863,90.8,1,0,1,0,High
6189,1,credit_card,0.0859,316.11,69999.99993,11.15625052,15.38,757,Excellent,5100,15315,41.2,0,0,0,0,Low
6190,1,debt_consolidation,0.1322,243.37,59999.99993,11.00209984,14.42,682,Good,6210,23079,74.9,0,0,0,0,High
6191,1,debt_consolidation,0.1218,333,38000.00005,10.54534144,10.2,712,Excellent,4033,8753,48.9,0,0,0,0,High
6192,1,all_other,0.1287,242.16,59999.99993,11.00209984,14.34,687,Good,1860,1068,10.9,0,0,0,0,High
6193,1,debt_consolidation,0.1392,341.37,67000.00011,11.1124479,21.65,707,Excellent,5550.041667,19641,86.5,0,0,0,0,High
6194,1,home_improvement,0.1253,669.33,59999.99993,11.00209984,2.6,747,Excellent,3570,6621,76.1,2,0,0,0,High
6195,1,major_purchase,0.1287,168.17,42000.00011,10.6454249,20.14,682,Good,3930,2035,40,2,1,0,0,High
6196,1,debt_consolidation,0.0894,389.21,31999.99994,10.37349118,12.6,752,Excellent,6870,15954,41.1,1,0,0,0,Low
6197,1,debt_consolidation,0.1392,256.03,34999.99998,10.46310334,14.06,682,Good,2010.041667,13089,69.3,0,0,0,0,High
6198,1,all_other,0.1218,83.25,44339.99986,10.69964248,22.41,687,Good,4380,14589,34.9,1,0,0,1,High
6199,1,credit_card,0.1218,832.5,76999.99994,11.2515607,22.44,742,Excellent,5411,44790,35.2,1,0,0,0,High
6200,1,all_other,0.0774,124.88,108000.0004,11.58988651,6.02,787,Excellent,4230.041667,337,1.9,0,0,0,0,Low
6201,1,all_other,0.1322,324.49,99999.9995,11.51292546,11.44,692,Good,4770,4533,14.3,0,4,0,0,High
6202,1,small_business,0.2121,755.69,76800.00007,11.24895992,5.72,672,Good,1440,500,83.3,1,0,0,0,High
6203,1,debt_consolidation,0.1496,173.23,30796.80008,10.33516607,14.69,672,Good,4800.041667,11886,90,0,0,0,0,High
6204,1,small_business,0.16,843.78,149999.9995,11.91839057,7.01,727,Excellent,4778,17161,26,1,1,0,0,High
6205,1,debt_consolidation,0.1253,485.27,28000.00002,10.23995979,15.13,747,Excellent,4771,11423,68.4,0,0,0,0,High
6206,1,debt_consolidation,0.1183,417.49,47249.99986,10.76320793,20.14,717,Excellent,3660,10682,54.7,0,0,0,0,Low
6207,1,all_other,0.1218,116.55,39999.99988,10.59663473,18.18,712,Excellent,4770,6381,66.5,1,0,1,0,High
6208,1,credit_card,0.1357,509.53,59999.99993,11.00209984,17.22,692,Good,2850,13030,66.6,1,0,0,0,High
6209,1,debt_consolidation,0.1183,198.81,76000.00006,11.23848862,3.44,707,Excellent,3330.041667,7269,38.7,0,0,0,0,Low
6210,1,all_other,0.1426,137.23,38000.00005,10.54534144,9.92,667,Good,5100,2822,37.1,1,0,0,0,High
6211,1,debt_consolidation,0.1136,329.12,130000.0001,11.77528973,20.19,702,Excellent,3660,10288,64.3,0,0,0,0,Low
6212,1,small_business,0.1913,557.24,54999.99977,10.91508846,2.38,717,Excellent,4740,491,98.2,0,0,0,0,High
6213,1,home_improvement,0.1461,689.51,90000.00006,11.40756495,9.91,687,Good,6780.041667,239,3.5,1,0,0,0,High
6214,1,debt_consolidation,0.1218,399.6,59999.99993,11.00209984,17.86,707,Excellent,7170.041667,17035,58.7,1,0,0,0,High
6215,1,debt_consolidation,0.1183,256.79,21000.00001,9.952277717,17.43,707,Excellent,2130,11212,44.5,1,0,0,0,Low
6216,1,debt_consolidation,0.0894,381.26,56000.00002,10.93310697,10.26,767,Excellent,3810.041667,4553,15.2,0,0,0,0,Low
6217,1,debt_consolidation,0.1183,397.61,97000.00024,11.48246626,2.09,717,Excellent,4590.041667,5652,22.3,0,0,0,0,Low
6218,1,debt_consolidation,0.1531,348.16,29999.99998,10.30895266,18.6,667,Good,4980.041667,9092,68.4,1,0,0,0,High
6219,1,debt_consolidation,0.0894,381.26,47500,10.76848499,2.78,782,Excellent,5405,6877,20,0,0,0,0,Low
6220,1,major_purchase,0.0894,47.66,52000.00013,10.858999,7.27,717,Excellent,11400.04167,2504,21.4,0,1,0,0,Low
6221,1,debt_consolidation,0.0894,222.41,39999.99988,10.59663473,18.42,742,Excellent,2670.041667,5416,55.3,0,0,0,0,Low
6222,1,major_purchase,0.0894,476.58,39999.99988,10.59663473,20.4,802,Excellent,6510,3823,9,0,0,0,0,Low
6223,1,all_other,0.1426,445.98,39999.99988,10.59663473,23.85,687,Good,4440.041667,24119,91.7,0,0,0,0,High
6224,1,debt_consolidation,0.1496,840.15,67000.00011,11.1124479,21.74,687,Good,8189.041667,43703,77.8,0,0,0,0,High
6225,1,debt_consolidation,0.1357,597.85,120999.9994,11.70354582,23.83,692,Good,6965,51344,81.5,1,0,0,0,High
6226,1,all_other,0.1253,33.47,28000.00002,10.23995979,20.19,682,Good,2460,1697,39.5,1,0,0,0,High
6227,1,all_other,0.1253,140.56,29999.99998,10.30895266,18.36,687,Good,2700.041667,3368,32.7,2,0,0,0,High
6228,1,debt_consolidation,0.1531,844.28,79999.99971,11.28978191,24.3,692,Good,4290,26324,86.6,0,0,0,0,High
6229,1,debt_consolidation,0.1287,336.34,33999.99988,10.4341158,21.42,707,Excellent,5100,14096,86,1,0,0,0,High
6230,1,debt_consolidation,0.1148,164.85,58000.00003,10.96819829,8.67,712,Excellent,5190.041667,1885,19.6,0,0,1,1,Low
6231,1,credit_card,0.0859,249.72,91000.00041,11.41861479,15.2,812,Excellent,10320.04167,3950,4.9,0,0,0,0,Low
6232,1,credit_card,0.0774,187.32,106299.9995,11.57402056,6.89,762,Excellent,5880.041667,7903,25,0,0,0,0,Low
6233,1,debt_consolidation,0.0859,284.5,159999.9993,11.98292909,10.32,767,Excellent,6930,126088,27,0,0,0,0,Low
6234,1,debt_consolidation,0.1287,168.17,39515.99991,10.58446093,20.01,697,Good,2760.041667,5066,84.4,1,0,0,0,High
6235,1,all_other,0.074,139.77,59999.99993,11.00209984,12.76,782,Excellent,3812.041667,8432,20.4,1,0,0,0,Low
6236,1,debt_consolidation,0.16,527.36,52000.00013,10.858999,10.08,667,Good,4410,16486,52.7,0,0,0,0,High
6237,1,all_other,0.1322,608.42,47682.00014,10.77230925,12.33,732,Excellent,3900,4646,55.2,1,0,0,1,High
6238,1,debt_consolidation,0.1148,197.82,65000.00007,11.08214255,18.11,712,Excellent,4050,21384,82.2,0,0,0,0,Low
6239,1,debt_consolidation,0.1183,803.5,101999.9998,11.53272809,3,767,Excellent,6314.041667,5444,9.7,0,0,0,0,Low
6240,1,major_purchase,0.1774,288.17,39999.99988,10.59663473,8.91,667,Good,1200.041667,1825,67.6,3,1,0,0,High
6241,1,all_other,0.0894,127.09,20400,9.92329018,3.88,722,Excellent,4079.041667,1146,19.4,0,0,0,0,Low
6242,1,credit_card,0.1426,528.31,119999.9998,11.69524702,7.98,682,Good,7650,27205,87.8,0,1,0,0,High
6243,1,small_business,0.1565,874.66,54999.99977,10.91508846,4.25,742,Excellent,2880,7783,22.6,2,0,0,0,High
6244,1,all_other,0.0894,381.26,65000.00007,11.08214255,10.14,752,Excellent,3755.041667,700,5.1,3,0,0,0,Low
6245,1,debt_consolidation,0.1565,227.41,36000.00009,10.49127422,14.97,662,Good,4290,4357,92.7,1,0,0,1,High
6246,1,all_other,0.1148,105.5,109999.9995,11.60823564,6.63,722,Excellent,3990,20002,67.8,0,0,0,0,Low
6247,1,debt_consolidation,0.1287,524.68,41000.00018,10.62132735,22.04,707,Excellent,3630,15556,81.4,0,0,0,0,High
6248,1,credit_card,0.0894,158.86,41017.56014,10.62175555,14.16,767,Excellent,3630,4463,28.8,0,0,0,0,Low
6249,1,all_other,0.1253,214.19,58499.99981,10.97678203,18.22,697,Good,7230,6917,73.6,0,0,0,0,High
6250,1,major_purchase,0.1357,169.85,35520.0001,10.4778512,14.05,697,Good,3480.041667,233,46.6,0,1,0,0,High
6251,1,debt_consolidation,0.1357,407.63,98003.99969,11.49276357,0.18,712,Excellent,5970.041667,440,7.9,1,0,0,0,High
6252,1,all_other,0.1183,530.15,39999.99988,10.59663473,9.6,732,Excellent,9840,9082,35.1,2,2,0,0,Low
6253,1,debt_consolidation,0.1114,104.98,29999.99998,10.30895266,5.04,732,Excellent,2670.041667,6383,46.6,0,0,0,0,Low
6254,1,major_purchase,0.1357,118.89,87999.9997,11.38509209,16.05,672,Good,7080.041667,10977,70.8,0,0,2,0,High
6255,1,credit_card,0.1148,197.82,74999.99981,11.22524339,11.9,707,Excellent,4110.041667,18103,59.5,3,0,0,0,Low
6256,1,all_other,0.1287,84.09,34368.00007,10.44488118,13.86,687,Good,6780.041667,7565,27,1,2,0,0,High
6257,1,all_other,0.1183,139.17,10800,9.287301413,0,747,Excellent,2970.041667,0,0,2,0,0,0,Low
6258,1,debt_consolidation,0.1496,623.61,51199.99995,10.84349481,10.71,717,Excellent,5400,18632,98.1,0,0,0,0,High
6259,1,debt_consolidation,0.0894,317.72,97000.00024,11.48246626,7.62,737,Excellent,4830.041667,20574,38.2,2,0,0,0,Low
6260,1,debt_consolidation,0.0774,187.32,90000.00006,11.40756495,15.89,762,Excellent,8730,37397,29,0,0,0,0,Low
6261,1,debt_consolidation,0.1183,99.41,42000.00011,10.6454249,14.46,697,Good,3090.041667,6297,76.8,1,0,0,0,Low
6262,1,debt_consolidation,0.1496,242.52,43800.00016,10.6873891,12.66,662,Good,5250.041667,3294,70.1,1,0,0,1,High
6263,1,home_improvement,0.1183,497.01,59999.99993,11.00209984,11.7,732,Excellent,3721.041667,30697,55.9,0,0,0,0,Low
6264,1,debt_consolidation,0.1287,269.07,49999.99978,10.81977828,5.3,692,Good,8070,7710,35.1,0,2,0,0,High
6265,1,home_improvement,0.0774,312.19,50999.99991,10.83958091,7.98,777,Excellent,3510.041667,696,15.5,0,0,0,0,Low
6266,1,all_other,0.1114,656.07,119999.9998,11.69524702,9.55,772,Excellent,6120,26701,43.1,0,0,0,0,Low
6267,1,debt_consolidation,0.1183,430.75,84000.00018,11.33857208,12.87,717,Excellent,2220,14331,37.8,1,0,0,0,Low
6268,1,debt_consolidation,0.1183,298.21,33999.99988,10.4341158,17.12,712,Excellent,3030.041667,13533,42.3,1,0,0,0,Low
6269,1,debt_consolidation,0.1253,689.41,100080.0005,11.51372515,14.45,722,Excellent,4291,13171,51.8,3,0,0,0,High
6270,1,debt_consolidation,0.1322,338.01,36000.00009,10.49127422,8.3,687,Good,2280.041667,8989,36.2,0,0,0,0,High
6271,1,credit_card,0.1357,285.34,58868.0001,10.98305293,21.34,677,Good,6270.041667,55072,87.8,0,0,0,0,High
6272,1,all_other,0.0894,285.95,46999.99997,10.75790288,21.19,737,Excellent,5820,10325,30.1,0,0,1,0,Low
6273,1,all_other,0.1461,172.38,36000.00009,10.49127422,16.57,742,Excellent,5400,0,34.5,0,0,0,0,High
6274,1,all_other,0.1114,65.61,24000.00002,10.08580911,21.45,712,Excellent,4350,560,70,3,1,0,0,Low
6275,1,all_other,0.1183,99.41,48000.00001,10.77895629,23.93,712,Excellent,5580.041667,0,0,2,0,0,0,Low
6276,1,credit_card,0.0894,476.58,99999.9995,11.51292546,2.14,782,Excellent,11010.04167,8057,17.4,2,0,0,0,Low
6277,1,all_other,0.1496,173.23,29999.99998,10.30895266,24.4,662,Good,2880,1451,46.8,0,1,0,1,High
6278,1,all_other,0.1357,326.1,59999.99993,11.00209984,13.2,677,Good,4050,9164,47,1,0,0,0,High
6279,1,credit_card,0.1148,412.11,65000.00007,11.08214255,1.63,732,Excellent,3600,19898,36.4,2,0,0,0,Low
6280,1,debt_consolidation,0.1348,474.94,45000.00006,10.71441777,9.17,692,Good,3540.041667,10163,61.6,1,0,0,0,High
6281,1,educational,0.1531,217.6,19200,9.862665558,15.13,662,Good,8490.041667,4815,94.4,0,1,0,0,High
6282,1,debt_consolidation,0.0894,381.26,99799.99977,11.51092346,15.64,757,Excellent,12990.04167,4779,17.1,0,0,0,0,Low
6283,1,debt_consolidation,0.0894,476.58,105000.0001,11.56171563,12.53,777,Excellent,10800.04167,8118,5.9,0,0,0,0,Low
6284,1,all_other,0.1913,293.77,115000.0003,11.65268741,11.79,667,Good,4410,17267,29.1,3,0,0,0,High
6285,1,debt_consolidation,0.0894,142.98,24500.00008,10.1064284,13.86,762,Excellent,2970.041667,4659,30.1,0,0,0,0,Low
6286,1,home_improvement,0.0894,397.15,180951.9997,12.10598708,4.26,772,Excellent,5103,31141,0.4,2,0,0,1,Low
6287,1,all_other,0.1357,54.35,12360,9.422220731,21.46,712,Excellent,1470,0,0,3,0,0,1,High
6288,1,debt_consolidation,0.1322,212.95,29999.99998,10.30895266,5.28,772,Excellent,11040.04167,14581,98,1,0,0,0,High
6289,1,debt_consolidation,0.1114,590.47,69999.99993,11.15625052,10.7,752,Excellent,4320,22093,23.7,0,0,0,0,Low
6290,1,debt_consolidation,0.1322,507.01,73200,11.2009507,1.66,692,Good,3602,17109,81.5,2,0,0,0,High
6291,1,all_other,0.1496,173.23,14400.00001,9.574983486,11,697,Good,1230.041667,2367,56.4,0,0,0,1,High
6292,1,educational,0.0894,158.86,42000.00011,10.6454249,7.71,727,Excellent,5280.041667,6453,35.1,0,0,0,0,Low
6293,1,educational,0.0774,156.1,29999.99998,10.30895266,17.28,752,Excellent,2612.041667,20385,18.5,0,0,0,0,Low
6294,1,educational,0.1287,100.9,17279.99999,9.757305042,3.89,677,Good,3150.041667,1366,85.4,1,0,0,0,High
6295,1,major_purchase,0.1287,168.17,36000.00009,10.49127422,8.7,692,Good,2672.041667,4434,31,3,1,0,0,High
6296,1,credit_card,0.0859,120.12,24999.9999,10.1266311,5.33,792,Excellent,7830.041667,2456,8.1,3,0,0,0,Low
6297,1,debt_consolidation,0.1218,296.37,49500.00007,10.80972795,12.68,707,Excellent,3570,9943,61.8,3,0,0,0,High
6298,1,debt_consolidation,0.1253,811.56,89907.99962,11.4065422,11.41,732,Excellent,3961,7404,54.8,1,0,0,0,High
6299,1,debt_consolidation,0.1253,560.57,32999.99999,10.40426284,17.38,717,Excellent,2040.041667,0,0,1,1,0,0,High
6300,1,all_other,0.1287,571.77,41400.00001,10.63103616,18.03,717,Excellent,3120.041667,3629,82.5,0,0,0,0,High
6301,1,debt_consolidation,0.1287,336.34,99999.9995,11.51292546,21.28,717,Excellent,5670.041667,9470,31.4,1,0,0,0,High
6302,1,all_other,0.1218,333,29999.99998,10.30895266,24.56,707,Excellent,2430.041667,27735,41.6,3,0,0,1,High
6303,1,debt_consolidation,0.1531,522.23,39999.99988,10.59663473,12.33,682,Good,1440,5365,78.9,0,0,0,0,High
6304,1,all_other,0.1496,225.2,59999.99993,11.00209984,1.08,697,Good,1200.041667,0,0,3,3,0,1,High
6305,1,debt_consolidation,0.1322,338.01,94999.99994,11.46163217,8.29,687,Good,4290,14822,76.4,0,0,0,1,High
6306,1,debt_consolidation,0.0894,222.41,48000.00001,10.77895629,14.4,722,Excellent,3750.041667,1821,31.4,2,0,0,0,Low
6307,1,debt_consolidation,0.1183,497.01,59999.99993,11.00209984,7.78,727,Excellent,6150,12609,67.1,0,0,0,0,Low
6308,1,all_other,0.1148,158.25,99399.99974,11.50690739,23.76,742,Excellent,6240,57542,24.2,0,0,0,0,Low
6309,1,all_other,0.1114,459.25,168999.9993,12.03765399,4.76,662,Good,3300,7044,61.8,1,0,0,0,Low
6310,1,major_purchase,0.1461,310.28,29999.99998,10.30895266,15.44,677,Good,3690,3971,58.4,0,0,0,1,High
6311,1,debt_consolidation,0.1287,311.11,21996.00001,9.998615898,15.44,687,Good,4573.041667,4806,27.2,0,0,0,0,High
6312,1,debt_consolidation,0.1531,348.16,86000.00041,11.36210258,16.33,672,Good,10845,17768,65.8,1,0,1,0,High
6313,1,credit_card,0.1322,287.31,74999.99981,11.22524339,7.73,687,Good,7950,4167,19.8,1,1,0,0,High
6314,1,all_other,0.1426,343.06,43199.99982,10.67359577,0.78,692,Good,4800.041667,966,48.3,3,0,0,0,High
6315,1,all_other,0.1565,349.87,36000.00009,10.49127422,14.97,662,Good,3810.041667,11147,82.6,2,0,0,0,High
6316,1,small_business,0.1392,426.72,135000.0003,11.81303006,4.95,787,Excellent,10260,12115,14.1,1,0,0,0,High
6317,1,debt_consolidation,0.1287,269.07,52800.00002,10.87426647,17.16,687,Good,2970.041667,4022,82.1,2,0,0,0,High
6318,1,major_purchase,0.1531,87.04,443999.9994,13.00357984,0.18,712,Excellent,1710.041667,0,52.7,1,0,0,0,High
6319,1,credit_card,0.1253,368.13,49999.99978,10.81977828,16.78,707,Excellent,10200,4877,46,2,0,0,0,High
6320,1,debt_consolidation,0.1287,504.5,59999.99993,11.00209984,10.86,702,Excellent,3630,23369,58,2,0,0,0,High
6321,1,debt_consolidation,0.1287,282.52,34999.99998,10.46310334,21.36,687,Good,2191,8039,75.8,0,0,0,0,High
6322,1,debt_consolidation,0.1114,433.01,125000.0005,11.73606902,7.62,752,Excellent,6240,1847,4.6,0,0,0,0,Low
6323,1,major_purchase,0.1322,202.81,63402.00027,11.05725069,10.96,682,Good,4410,20531,85.9,2,0,0,0,High
6324,1,debt_consolidation,0.1426,624.37,55900.00005,10.93131966,15.65,682,Good,2610.041667,17506,76.4,3,0,0,0,High
6325,1,all_other,0.1183,165.67,20000.00001,9.903487553,13.02,702,Excellent,3960,2177,31.6,2,0,0,0,Low
6326,1,all_other,0.0859,284.5,44699.99997,10.70772878,21.99,762,Excellent,7830.041667,9519,17.8,3,0,0,0,Low
6327,1,debt_consolidation,0.1114,98.42,26999.99987,10.20359214,14.67,762,Excellent,4800.041667,543,54.3,0,0,0,0,Low
6328,1,debt_consolidation,0.1461,861.88,71000.00028,11.17043516,22.62,712,Excellent,4140.041667,32484,52.7,0,0,0,0,High
6329,1,major_purchase,0.1218,599.4,65000.00007,11.08214255,13.9,717,Excellent,3780.041667,6683,55.7,0,0,0,1,High
6330,1,all_other,0.1357,339.69,108959.9998,11.59873612,21.32,682,Good,4740,21476,37.9,2,1,0,0,High
6331,1,debt_consolidation,0.1461,172.38,32999.99999,10.40426284,18.62,667,Good,3030.041667,5134,77.8,1,0,0,1,High
6332,1,small_business,0.1635,247.31,69999.99993,11.15625052,2.57,707,Excellent,1710.041667,7786,30.5,0,0,0,0,High
6333,1,major_purchase,0.0859,237.08,105000.0001,11.56171563,7.39,777,Excellent,8161.041667,284,0.9,0,0,0,0,Low
6334,1,debt_consolidation,0.1496,277.16,119999.9998,11.69524702,11.7,667,Good,7027.041667,18131,81.1,3,0,0,0,High
6335,1,major_purchase,0.1809,115.83,15600,9.655026193,6.38,697,Good,1170.041667,1594,99.6,0,0,0,0,High
6336,1,all_other,0.0859,158.06,61999.99975,11.03488966,16.3,732,Excellent,4110.041667,7739,32.8,0,0,0,0,Low
6337,1,debt_consolidation,0.1287,269.07,135999.9994,11.82041016,16.59,687,Good,4140.041667,43312,79.9,0,0,0,0,High
6338,1,debt_consolidation,0.1357,203.82,22880.0001,10.03801845,20.19,702,Excellent,1920.041667,4961,88.6,1,0,0,0,High
6339,1,debt_consolidation,0.1183,165.67,36000.00009,10.49127422,15.17,742,Excellent,4804.041667,3024,33.26,1,0,0,0,Low
6340,1,debt_consolidation,0.1218,199.8,78000.00034,11.26446411,19.88,702,Excellent,3750.041667,9993,88.4,0,0,0,0,High
